date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-09-07 16:49:56,realDonaldTrump,,8834,10735,31079,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump https://www.breitbart.com/politics/2020/09/07/exclusive-zach-fuentes-top-aide-to-john-kelly-denies-atlantic-story-about-trump/ via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",,@BreitbartNews,,1303012637064802306,https://twitter.com/realDonaldTrump/status/1303012637064802306
2020-09-07 16:24:30,realDonaldTrump,,14125,18030,74721,"Biggest & Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",,,,1303006236078637064,https://twitter.com/realDonaldTrump/status/1303006236078637064
2020-09-07 15:44:54,realDonaldTrump,,16926,13848,70022,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!",,,,1302996272249548807,https://twitter.com/realDonaldTrump/status/1302996272249548807
2020-09-07 14:09:29,realDonaldTrump,,17218,25177,97470,"Rochester N.Y., Brooklyn N.Y., Portland - All had bad nights, all weakly run by Radical Left Democrat Governors and Mayors! Get the picture?",,,,1302972258034614273,https://twitter.com/realDonaldTrump/status/1302972258034614273
2020-09-07 14:02:09,realDonaldTrump,,29442,35123,185812,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",,,,1302970414394740736,https://twitter.com/realDonaldTrump/status/1302970414394740736
2020-09-07 13:59:28,realDonaldTrump,,11949,13778,64034,"Biden Underperforming! @OANN What else is new, the story of his life.",,@OANN,,1302969740374298624,https://twitter.com/realDonaldTrump/status/1302969740374298624
2020-09-07 13:53:38,realDonaldTrump,,8172,12150,35117,"Gordon Chang: China Seems ‘to Be Favoring Joe Biden‘ in Presidential Election https://www.breitbart.com/clips/2020/09/06/gordon-chang-china-seems-to-be-favoring-joe-biden-in-presidential-election/ via @BreitbartNews. Of course they want Biden. I have taken $Billions from China and given it to our Farmers and U.S. Treasury. China would own the U.S. if Biden &amp; Hunter got in!",,@BreitbartNews,,1302968271306711046,https://twitter.com/realDonaldTrump/status/1302968271306711046
2020-09-07 13:38:36,realDonaldTrump,,10878,16304,70065,"Will be having a Labor Day News Conference today at the White House, 1:00 P.M. Jobs number, and the Economic comeback, are looking GREAT. Happy Labor Day!",,,,1302964489806139392,https://twitter.com/realDonaldTrump/status/1302964489806139392
2020-09-07 13:26:39,realDonaldTrump,,36881,18344,92024,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",,,,1302961482716639233,https://twitter.com/realDonaldTrump/status/1302961482716639233
2020-09-07 00:43:39,realDonaldTrump,,37022,44247,166470,"A massive Disinformation Campaign is going on by the Democrats, their partner, the Fake News Media, & Big Tech. They create false stories and then push them like has never been done before, even beyond the 2016 Campaign. It imperils our Country, and must stop now. Victory 2020!",,,,1302769466804252673,https://twitter.com/realDonaldTrump/status/1302769466804252673
2020-09-06 20:11:12,realDonaldTrump,,31302,33403,187485,"Our Economy and Jobs are doing really well. Next Year will be a Record Setter. Stay Tuned!",,,,1302700900272738305,https://twitter.com/realDonaldTrump/status/1302700900272738305
2020-09-06 19:05:00,realDonaldTrump,realDonaldTrump,11341,13901,56972,"Lunacy!",,,,1302684242971893760,https://twitter.com/realDonaldTrump/status/1302684242971893760
2020-09-06 18:32:02,realDonaldTrump,DanScavino,15697,37513,136671,"These are the Democrats “peaceful protests”. Sick!",,,,1302675943241199618,https://twitter.com/realDonaldTrump/status/1302675943241199618
2020-09-06 15:25:16,realDonaldTrump,,21893,20428,116910,"Big Ten Football is looking really good, but may lose Michigan, Illinois, and Maryland because of those Governors’ ridiculous lack of interest or political support. They will play without them?",,,,1302628942680068096,https://twitter.com/realDonaldTrump/status/1302628942680068096
